Seleção,ID_Usuário,Título,Data,Postagem,PRU/N-PRU,Tipo de PRU,Polaridade,Funcionalidade,,Elogio,Ajuda,Crítica,Dúvida,Comparação,Sugestão,Positivo,Negativo,Neutro
,6261,,3/8/2011,"Djacira

Eu não tenho uma ""posição"" como ocorria no modulo academico. Neste sistema os alunos aparecem em ordem alfabetica.

Após o período de ajuste, que vai até hoje, será disponibilizado um relatório de alunos por ira. Só então eu poderei organiza-los.",PRU,"Crítica, Comparação",Negativo,Matrícula,,0,0,1,0,1,0,0,1,0
,29011,,3/8/2011,"PESSOAL..POR FAVOR...Só consigo ter acesso a duas diciplinas,mas fiz incrição em cinco,pq n consigo ter acesso ao resto?Isso significa q n foram feitas de fato?Ou é problema do sistema?...aguardo esclarecimentos...obg",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,27997,,3/8/2011,"Eu acho que uma das propostas desse sistema é justamente aproximar o professor e aluno nesse ambiente. Se a gente olhar atentamente, vemos que tem muita coisa que pode ser feita nas turmas virtuais(clicando na turma matriculada você tem acesso a ela).

Basta agora saber se o pessoal que desenvolveu o SIGAA treinou nossos docentes para tal e, também, se há incentivos para que eles venham a utilizar essa ferramenta da melhor maneira possível.

Abraço!",PRU,"Elogio, Ajuda",Positivo,Visualizar_Turmas,,1,1,0,0,0,0,1,0,0
,12854,,3/8/2011,"Pablo,

Como faço pra saber no Sigaa qual disciplina eh opcional ou livre pra mim?",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,19079,,3/8/2011,"Profª Hilma, gostaria de remover a disciplina: Circuitos Elétricos, mas o sistema não está deixando por não ter o mínimo de créditos para o período, mas ele não está considerando as discip. anuais em que estou matriculado.

Grato!",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,18158,Não consigo excluir disciplinas,3/8/2011,"Por favor, se tiver lguém on line que possa me ajudar! desejo incluir uma disciplina no ajuste, no entanto ela dá conflito de horário com uma de estágio de regência e precisaria realizar a troca de horário desta disciplina pra inserir a outra. Porém, a disciplina de estágio não aparece no sistema para q possa ser excluída, e seja permitido escolher um novo horário. Estamos nas últimas horas do ajuste, o q eu faço?
",PRU,"Crítica, Dúvida",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,32284,Matricula,4/8/2011,"Bom dia, eu fiz o ajuste e a minha matricula não está aparecendo no sistema.",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,13495,Para onde vão os arquivos salvos?,4/8/2011,"Gente, o professor de desenho tecnico mandou dois arquivos para o SIGAA, mas eu já procurei em tudo que é canto e nada de achar. Vcs podem me ajudar?",PRU,Dúvida,Neutro,Visualizar Material ,,0,0,0,1,0,0,0,0,1
,18051,I.R.A. no novo modelo do histórico,4/8/2011,"Gente,
alguém sabe onde fica o I.R.A. no novo modelo do histórico? Não estou conseguindo encontrar...",PRU,Dúvida,Neutro,Visualizar_IRA,,0,0,0,1,0,0,0,0,1
,18051,,4/8/2011,"Ah! Eu nunca iria achar.
Obrigada, Roberto.",PRU,Crítica,Neutro,-,,0,0,1,0,0,0,0,0,1
,12886,,4/8/2011,"mas o IRA aparece naquela tela inicial quando vc faz o login, fica no canto direito do vídeo... junto com as informações de integralização dos curso que eu acho que também não são reais...como quase tudo neste novo sistema.rsrsrs",PRU,"Ajuda, Crítivca",Negatico,Visualizar-IRA,,0,1,0,0,0,0,0,0,0
,14137,,4/8/2011,"gente vi meu histórico vez..e elmbro q tinha, mas agora não tem mais ¬¬...grnde mistério esse do ira",PRU,Crítica,Negativo,Visualizar_IRA,,0,0,1,0,0,0,0,1,0
,32864,,4/8/2011,"É a evolução primeiro veio o SOFRIA, depois o NODULO ACADEMICO e agora esse SIGAA (Cega)!!!!",PRU,"Crítica, Comparação",Negativo,-,,0,0,1,0,1,0,0,1,0
,32610,,4/8/2011,pff fiquem felizes pq o SIGGA excluiu três das cinco disciplinas que eu já estava matriculada! UNF,PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,16405,,5/8/2011,"Tu ja tentou clicar no ""DESENHO TECNICO"", e no menu turma virtual na barra lateral clicar em materiais ou em atividades? da uma olhada",PRU,Ajuda,Neutro,Visualizar_materiais,,0,1,0,0,0,0,0,0,1
,12866,,5/8/2011,oh sistema eficiente!!! ¬¬ saudade rooooooxa do modulo academico!,PRU,"Crítica, Comparação",Negativo,-,,0,0,1,0,1,0,0,1,0
,24436,"Quando aparecerá ""MATRICULADO""?",5/8/2011,Na porcaria do SIGA não aparece matriculado. Como saber se deu certo ou não?,PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,17230,,5/8/2011,"Galera,nao consigo visualizar as disciplinas que me matriculei.Como faço?Nao aparece nada...",PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,22241,,5/8/2011,"Já vou pro 9º semestre, se me deixarem cursá-lo, claro, e sempre é a mesma comédia! Mudam de sistema como se muda de roupa e os alunos se quiserem que se virem! Quando isso vai mudar? Será que muda? Hummm, talvez seja um bom tema pra monografia: O TOTAL DESCASO DA UFC PARA COM OS ALUNOS DA FACED - NOITE!! Será que consigo um orientador?? kkkkkkkkkkkkkk Palhaçada!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,22241,,5/8/2011,"IRA tá comigo, de tanta raiva que tô desse desmantelo!!!",PRU,Crítica,Negativo,Visualizar_IRA,,0,0,1,0,0,0,0,1,0
,28785,,5/8/2011,"Professora sou formando, na época da matricula, me matriculei em Mono II mas agora não aparace mais nas minhas ""matrículas em atividade"" e, como a primeira aula já é amanhã (06/08), eu não sei se estarei matriculado e em qual turma. Como devo proceder para ratificar minha matricula e garantir a minha presença?",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,13677,,5/8/2011,"Professora,
como acompanhamos o aproveitamento das atividades complementares?

Sylvia",PRU,Dúvida,Neutro,-,,0,0,0,1,0,0,0,0,1
,4011,,6/8/2011,Não pude fazer a matrícula em estudos orientados I porque o SIGAA disse que a turma estava lotada com 20 alunos. Como pode esta lotada já que eu sou desta turma?,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,22939,,6/8/2011,"Professora, 

como faço pra matricular em mais  duas cadeiras, já fiz aqui o ajuste, mas ainda está no aguardo. Só estou matriculado em duas cadeiras, preciso fazer mais. As outras que matriculei foi Filosofia e Logica, aos sábados e POP, são as que estão no aguardo !

Atenciosamente,

Valderlucio Martins",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,15888,,6/8/2011,"Sara para visualizar Matriculado devemos ir em ensino no link Atestado de matricula.
O coisa complicada, só para atrapalhar a gente.",PRU,"Crítica, Ajuda",Negativo,Ver_comprovante_matrícula,,0,1,1,0,0,0,0,1,0
,17430,,6/8/2011,Pelo amorde... Esse sistema tá ganhando de todos que eu já teve o desprazer de passar. Vou ter que ir para as aulas de duas cadeiras sem ter a menor idéia se estou matriculada.,PRU,"Crítica, Comparação",Negativo,Matrícula,,0,0,1,0,1,0,0,1,0
,10561,REIVINDICAÇÃO:,7/8/2011,"As turmas ofertadas no sistema SIGAA estão desorganizadas, pois nós do setimo semestre do turno da noite só estamos com tres disciplinas e dois horarios livres que são treça e quinta das 20 as 22 horas por falta de opção.",PRU,Crítica,Neutro,-,,0,0,1,0,0,0,0,0,1
,9100,,7/8/2011,"eita que esse SIGA é escândalo!!!!  kkkkkkkkkkkkkkkkk
",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,12871,,7/8/2011,"Samia, eu tb sou do do portugues.. no meu sigaa aparece q eu to matriculada so em filosofia. Fui la na coordenaçao  pra saber o pq e disseram que com o tempo isso vai ajeitar. 

*esperemos q sim.",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,33343,,8/8/2011,"Professora,

Não estou conseguindo me matricular na cadeira de NATAÇÃO: ADAPTAÇÃO E APRENDIZADO pois o sistema acusa que não tenho créditos suficientes acumulados para o semestre atual....
Vi que é um problema do sistema quanto as cadeiras anuais...
No caso, teria como a sra fazer essa matrícula da cadeira pra mim?

Obrigado desde já
",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,32284,Matricula,8/8/2011,"Bom dia Professor, 

O sistema ainda não rodou? porque ainda não estou matriculada no sistema em Quimica Quantitativa?",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,23928,,8/8/2011,Sara  para vizualizar  a situação da disciplina é no histórico......,PRU,Ajuda,Neutro,Matrícula,,0,1,0,0,0,0,0,0,1
,11864,,8/8/2011,"Rapaz, vamo ver se a gente acha esse buraco aí, pq já teve duas aulas e a minha matrícula ainda fez o favor de ficar indeferida/aguardando processamento... Pode é inventar sistema novo que isso não muda nunca!!!",PRU,Crítica,Negativa,Matrícula,,0,0,1,0,0,0,0,0,0
,21078,,8/8/2011,"pq eu n consegui entrar em nenhuma turma hein ?
",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,17626,,8/8/2011,"Tô matriculado em 3, esperando o resultado de 3. Muito foda esse sistema, RODA LOGOOOOOOOOOO!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,28459,,8/8/2011,"Salve o módulo acadêmico!!! O siga é complicado d+ de se mexer, em contrapartida tem mais recursos...",PRU,"Crítica, Comparação, Elogio",Negativo,-,,1,0,1,0,1,0,0,1,0
,16839,,8/8/2011,O que é ajuste em tempo real?,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,21905,,8/8/2011,e quando a gente pensa que vai melhorar o processo de matricula...todo semestre é a mesma coisa!,PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,12541,,8/8/2011,"Fez foi piorar!! Porque 2 semanas sem saber quais cadeiras darão certo, é bem tenso! ;~~",PRU,"Crítica, Comparação",Negativo,Matrícula,,0,0,1,0,1,0,0,1,0
,30009,,8/8/2011,E eu que me matriculei e agora diz que não realizei nenhuma matrícula. Pode?,PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,33175,,8/8/2011,"No meu quador de horário eu tenho aulas pela manhã (07:00-09:00) nos dias de terça e quinta. Sou ingressante de Letras Português/Inglês 2011.2 (1° semestre).
Amanhã, terça-feira, vo tah lá as 07:00h pra assitir minha aula, se na hora da chamada meu nome não estiver la vou saber se esse horário do SIGAA tah certo ou não (#IHateSIGAA ¬¬)
Enfim, qualquer coisa vo lá na Coordenação ver uma solução, só não quero deixar de assistir as aulas...
P.S.: Não sabia que o horário de todos os alunos do 1° semestre eram a tarde. Tive de sair do meu emprego para poder assistir as cadeiras que tenho pela manhã...
To muito Puto...",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,29718,Apenas UMA disciplina matruculada!,8/8/2011,"Ei, tem sido uma luta lidar com esse SIGAA. Aff! Até agora não está ok a minha matrícula. Fui várias vezes à coordenação e me disseram da última vez que vale o que tem no meu sistema. Nele tem apenas uma disciplina confirmada, Introdução à linguística. Depois disso já fui lá, e continua do mesmo jeito. Ir na PROGRAD adianta?  Só vou sossegar quando ver minhas cinco disciplinas do primeiro semestre devidamente matriculadas. O que devo fazer?",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,28434,,8/8/2011,"Audisio,
estou com problemas com a disciplina de português,exclui mas continua no sistema aguardando processamento.

Obrigada,
Tatiane Viana",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,30266,,8/8/2011,"Professora, sou formando também, realizei a matrícula aqui no sigaa, tenho até a imagem da tela salva, mas não aparece que estou matriculado em nenhuma disciplina. O que eu devo fazer? 

Fui para a primeira reunião e o meu nome constava na lista!! Só não sei a turma que estou.",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,11510,SIGAA,8/8/2011,"Olá prof.,

Se possível, talvez fosse melhor postar essas mensagens em notícias, pois logo que acessamos a turma virtual, na página inicial, consiguimos visualizar o aviso. 
É só uma sugestão.

Abraço.",PRU,Sugestão,Neutro,-,,0,0,0,0,0,1,0,0,1
,32854,Questões de Quimica. Quem ja tem?,9/8/2011,"Bem, minha professora , aki no sigaa, não é a Nadja... Eu não sei como pegar as queestões =/ , ja olhei lá em quimica e não aparece nada.
Alguem que ja baixou , me manda por e-mail, por favor!!",PRU,Dúvida,Negativo,Visualizar Material,,0,0,0,1,0,0,0,1,0
,10739,Reajuste,9/8/2011,"Professora Daniele,
quero saber por onde e como eu faço pra me matricular na disciplina de Filosofia e Lógica no sábado. Nágela disse que só pelo SIGAA, mas não encontro onde posso fazer isso.

Atenciosamente,",PRU,Dúvida,,,,0,0,0,1,0,0,0,0,0
,2395,,9/8/2011,"Há que se considerar que a implantação de um novo sistema pode acarretar algumas situações imprevisíveis, o que pode justificar isso tem ocorrido. Talvez uma crítica aceitável seja quanto a forma pela qual se deu a implantação. Em todo caso, ao que parece o novo sistema agora está funcionando bem  e em breve seu histórico deve apresentar ""matriculado."" Dessa forma, pode assistir às aulas com segurança.",PRU,Crítica,Neutro,-,,0,0,1,0,0,0,0,0,1
,31082,,9/8/2011,"Porfessor Audísio, 
não consegui de jeito algum fazer minha matrícula de alguma cadeira.
Dizia que meu limite de reprovação por falta havia sido excedido, então vi que havia a possibilidade de fazer exatamente o que eu queria: matrícula institucional. Mas até agora não sei como está minha situação. Após ter feito e confirmado a matrícula institucional, houve a confirmação no site, mas não há nada no sistema ainda.
O que devo fazer?
Obrigado.",PRU,"Crítica, Dúvida",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,32854,,9/8/2011,"Consegui com a Evellheyn!
Agora vai ficar nisso, não poder baixar as coisas por causa do sigaa com problema ¬¬
Fala serio ¬¬'''

Meninas, vou enviar aqui pro e-mail de vocês.",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,17059,,10/8/2011,"kkkkkkkkkkk SIGAA esperando...
",PRU,Crítica,Negativa,-,,0,0,1,0,0,0,0,0,0
,12458,Arquivos postados,10/8/2011,Senhores nao sei se e possivel cadastrar voces utilizarem o sigaa aqui no Forum para plotar arquivos.,PRU,Dúvida,Neutro,-,,0,0,0,1,0,0,0,0,1
,17430,,10/8/2011,"É... E SIGAA esperando mesmo... Mas tendo um feriado vindo por aí, claro que iam nos fazer esperar mais uns diazinhos.",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,27805,,10/8/2011,"Nathan, vc poderia me explicar como eh esse negócio de matrícula em tempo real?
Fiz minha matricula e o sistema simplesmente me ignorou, ou seja, nem processando, nem em espera eu estou... Preciso dessas três disciplinas ou então serei provável jubilanda, uma vez q as q virão dependem das mesmas... 
Vc pode me ajudar?",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,10347,MATERIAIS E EMENTAS,10/8/2011,Alguém já conseguiu visualizar algum material ou ementa do curso no SIGAA?,PRU,Crítica,Neutro,Visualizar_Material,,0,0,1,0,0,0,0,0,1
,13514,,11/8/2011,Na página principal... em TURMAS DO SEMESTRE.... vc clica na disciplina.... abrirá uma janela com a turma virtual da mesma....,PRU,Ajuda,Neutro,Visualizar_Turmas,,0,1,0,0,0,0,0,0,1
,29260,,11/8/2011,os professores tão dando assunto já e nada desse processamento sair... a gente acha q tá matriculado e nada né!! SIGAA: REPROVADO!!! o módulo acadêmico era menos complicado!!,PRU,"Crítica, Comparação",Negativa,Matrícula,,0,0,1,0,1,0,0,0,0
,21644,,12/8/2011,Sistema eficiente e justo? Utopia!,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,19304,,12/8/2011,"É verdade esse sistema esta tão falho que ao passar os dados cadastrais, ele alterou meus dados de identificação(isso é uma vergonha), como pode acontecer tais dados não podem ser alterados são do ssp_ce.",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,28004,,12/8/2011,"Danielle estava matriculado em mono 2, governamental e em espera em gerencial, desde ontem so aparece aqui no siga que estou matriculado apenas em governamental e as outras 2 citadas sumiram, e normal isso?",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,26083,,12/8/2011,SIGA = Saia Indignado Gritando Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,22858,Prejudicado no SIGAA,12/8/2011,"Professora Danielle, no SIGAA não constam todas a carga horária que eu aproveitei. Muitos aproveitamentos eram para estar com 3,7 ou 2,5 créditos e constam apenas com 3 ou 2. No módulo academico eles foram aproveitados assim, já no SIGAA ""foram comidos"" muitos créditos e horas por causa disso.",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,22858,,12/8/2011,"Em resumo, a integralização de horas pelo SIGAA está muito abaixo da integraalização APROVADA e DOCUMENTADA pelo MÓDULO ACADÊMICO!!!!",PRU,"Crítica, Comparação",Negativo,-,,0,0,1,0,1,0,0,1,0
,32406,,13/8/2011,"Alguém sabe dizer se teremos mat´ricula em tempo real? E por que não descobri onde é fica o link de ajuste de matrícula, será só não apareceu para mim?
Outra coisa, fiz minha matrícula no período certo das matrículas e ainda tenho uma disciplina que está para ser definida, será que não deu tempo? Meu medo é de ficar sem a disciplina que quero fazer e não haver mais tempo de encaixar outra. Em resumo, este sistema serviu muito pra uma coisa, atrapalhar a nossa vida acadêmica.",PRU,"Dúvida, Crítica",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,15584,,13/8/2011,AI QUE BOM QUE VAI TER .. PQ ESSE SIGAA E HORRIVEL..EU TAVA MATRICULADA EM UMAS 5 E FUI OLHAR SO ESTOU EM 2.. NAO CONSEGUI FALAR COM O ARI... OBRIGADA VALTER.,PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,21905,,14/8/2011,maravilha de sistema novo!!!!,PRU,Elogio,Positivo,-,,1,0,0,0,0,0,1,0,0
,16060,,14/8/2011,"O professor Cavalcante nos disse que o sigaa está errado e que as aulas estão marcadas para terça e quinta, das 14h as 16h. E nao terça, das 14h as 18h, como no sigaa",PRU,Crítica,Neutro,-,,0,0,1,0,0,0,0,0,1
,12411,,15/8/2011,Será que msmo matriculada dá pra excluir a cadeira???,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,22047,,17/8/2011,"Pois é...o sistema passou dois dias fora do ar e hj que começaria a tal da matricula em tempo real não estou conseguindo fazer.
Alguém conseguiu?
",PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,16465,,17/8/2011,"Parece que é um problema de quase todos, pois não estou vendo como faço esse ajuste em tempo real
",PRU,Dúvida,Negativo,Matrtícula,,0,0,0,1,0,0,0,1,0
,27039,Ajuste em tempo real,17/8/2011,Como fazer o ajuste em tempo real ?,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,23612,,17/8/2011,"Isso aconteceu comigo também Camila, me matriculei em 5 disciplinas e fui ver hoje e vi que só estou matriculada em 4. E quero muito fazer a disciplina optativa que me matriculei. Com essa greve e com esse novo sisteme que é lento e difícil de mexer fica complicado resolver o problema da nossa matrícula.",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,11665,,17/8/2011,"Definitivamente, esse sistema tá uma porcaria!",PRU,Dúvida,Negativo,-,,0,0,0,1,0,0,0,1,0
,12239,,17/8/2011,"Gente como faço pra ajustar se aqui no sigaa aparece: que o tempo de matricula acabou!!!

nao tem ""ajuste"" e agora? se o periodo e hj e amanha?

grata.
Sara.",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,17942,,17/8/2011,"Gente, preciso de ajuda, to tentando fzr o reajuste nesse ""realizar matrícula online"" só que diz que está fora do período e jpa tem gente dizendo que saiu. Como é que eu faço, alguém tem alguma orientação?",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,11665,,17/8/2011,Alguem conseguiu fazer a matricula nesse sistema? Pô!,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,11665,,17/8/2011,"Putz... Agora eu pergunto, pq foi mesmo que mudaram o sistema? Nã!",PRU,Crítica,Negativo,-,,0,0,1,0,0,0,0,1,0
,23737,,17/8/2011,onde que faz esse ajuste ? nao acho nada aqui nesse SIGAA,PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,30501,,17/8/2011,"Como é que faço essa matricula em tempo real ,se não consigo nem acessar. É pela internet ou só na coordenação ?....",PRU,"Dúvida, Crítica",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,13113,,18/8/2011,"saudades do Módulo Acadêmico
a cadeira de Filosofia e Lógica (sábado) deu como ""Indeferida"" 
essa não deu p entender...

as que deram indeferidas ainda tem chance do aluno se matricular prof.a Danielle?
abraço!",PRU,Comparação,Neutro,-,,0,0,0,0,1,0,0,0,1
,29325,,18/8/2011,Mas é feito clicando na opção matrícula on-line? Que horas começará?Obrigada,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,17407,Confirmar matrícula em tempo real,18/8/2011,"Fiz uma remoção mas não consigo confirmar matrícula, pois o sistema diz que não há vagas em outra disciplina que eu já tava confirmada e nem mexi nela. Mais alguém??",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,17230,,18/8/2011,e nao dá para incluir outra disciplina?so para excluir?,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,24828,,18/8/2011,Pq quando eu clico em realizar matrícula diz que não está no período de matrícula on-line???,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,8903,Problemas em realizar o ajuste em tempo,18/8/2011,"Professor Audisio, gostaria de saber como eu faço para ajustar as disciplinas em tempo real. Pois o meu nome encontra-se em sua chamada. Quando eu tento colocar outras disciplinas e faço a confirmação,aparece a seguinte informação: O discente não pode cursar a turma 01A do componente CE0853 - QUIMICA FUNDAMENTAL II - TEORICA pois a capacidade de alunos foi excedida (40 vagas).
 
e não tem como finalizar o procedimento.
Eu sei que já me encontro matriculada em sua disciplina
mas gostaria de saber qual procedimento deve ser realizado...

",PRU,"Crítica, Dúvida",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,17885,,18/8/2011,"Eu tbmm...só mudam esse sistema pra pior...
",PRU,"Crítica, Comparação",Negativo,-,,0,0,1,0,1,0,0,1,0
,11813,,18/8/2011,"também estou com o mesmo problema assim como todos que tentam alterar a matrícula, o Laudemiro vai tentar resolver.",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
,13504,,18/8/2011,"Gente, eu estava matriculada em uma disciplina de estágio com a professora Áurea, só que o sistema indicava em ""processamento"". Fui retirar a disciplina para incluí-la novamente. Aí, o sistema disse que eu não poderia mais me matricular pq já havia excedido o número de vagas. E agora? Eu só posso naquele horário. O pior é que eu já havia me matriculado desde o começo e perdi a matrícula por causa do sistema! Gente, isso é um absurdo! É uma palhaçada o que tão fazendo com os alunos! Pra completar, nenhum dos números da coordenação atendem. O tempo todo ocupado! Na hora do pegapacapá ninguém num tá nem aí!",PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,15584,,18/8/2011,nao ta dando nada certo... acho que vai acabar todo mundo indo pra coordenação mesmo!! afffffff,PRU,Crítica,Negativo,Matrícula,,0,0,1,0,0,0,0,1,0
,8762,,18/8/2011,"E agora? Como a gente vai excluir uma disciplina se qndo tentamos confirmar ele num confirma pq outra turma em que já estamos matriculados está lotada??? o.0 Esse sigaa aind me mata de raiva ¬¬'
",PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,29325,,18/8/2011,"Eu tou tentando adicionar mais discilplinas, mas na hora de confirmar matricula aparece comportamento inesperado do sistema...ai nao consigo confirmar. Ele tbm vai resolver isso, pq ligo la pra coordenação e so da ocupado. É esse mesmo problema de vcs tbm?",PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,25467,,18/8/2011,Alguém sabe informar se dá pra excluir disciplinas na matrícula em tempo real?,PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,20077,,18/8/2011,"Estou tentando tirar uma disciplina e quando confirmo que vou imprimir o comprovante, a matricula que tentei excluir ainda está lá!",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,17176,,18/8/2011,"profª Hilma,

gostaria de excluir a cadeira TE0134 - FUNDAMENTOS DE ADMINISTRACAO - 32h Turma 08 711. não consigo por aquele probelma de creditos. tenho mais de 8 creditos no semestre mesmo excluindo essa cadeira.

obrigado",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,12630,,18/8/2011,"Professora, estou tentando adicionar uma disciplina e excluir outra no ajuste em tempo real, mas não estou conseguindo. Quando eu confirmo a matrícula aparece uma mensagem informando que não há mais vagas na disciplina de contabilidade avançada a qual eu já estou matriculada! O que eu faço??",PRU,"Dúvida, Crítica",Neutro,Matrícula,,0,0,1,1,0,0,0,0,1
,13283,,18/8/2011,"Eu apenas quero retirar uma disciplina, mas diz que eu não posso me matricular, como assim? kkkkkkkkkkkkkkkk
Diz que não tem mais vagas numa disciplina que eu estou matriculada, o problema é que quando eu vou excluir e confirmar outra aparece essa mensagem.",PRU,"Crítica, Dúvida",Negativo,Matrícula,,0,0,1,1,0,0,0,1,0
,19184,,18/8/2011,"precisei retirar uma disciplina,consegui retira-la na matricula mas ela ainda continua no comprovante de matricula.o que devo fazer?
entrei em matricula tempo real....retiri adisciplina...salvei e tirei o comprovante.Erro mesmo do sistema ou precisarei procurar a coordenaçao do curso da disciplina para eles tirarem la?(a disciplina é da FEAAC)",PRU,Dúvida,Neutro,Matrícula,,0,0,0,1,0,0,0,0,1
,12850,,18/8/2011,"Trocaram o sistema ""Módulo Acadêmico"" por esse ""SI3"" por quais motivos???????????
Alguém da Coordenação,Departamentos,Pró-reitorias,reitoria,sei lá, sabe me explicar???
Isso é uma falta de vergonha!!!!!!
Ao invés de ocorrerem mudanças que tragam melhorias para todos nós que fazemos parte da universidade,nós(alunos cheios de perspectivas)estamos vendo ocorrer mudança do ""mais ou menos"" para um ""pior""!!!

E o pior!!! Nem mesmo os que trabalham na universidade têm traquejo para manusear o sistema..... quiçá passar orientações.

",PRU,"Crítica, Comparação",Negativo,Matrícula,,0,0,1,0,1,0,0,1,0
,12850,,18/8/2011,"Trocaram o sistema ""Módulo Acadêmico"" por esse ""SI3"" por quais motivos???????????
Alguém da Coordenação,Departamentos,Pró-reitorias,reitoria,sei lá, sabe me explicar???
Isso é uma falta de vergonha!!!!!!
Ao invés de ocorrerem mudanças que tragam melhorias para todos nós que fazemos parte da universidade,nós(alunos cheios de perspectivas)estamos vendo ocorrer mudança do ""mais ou menos"" para um ""pior""!!!

E o pior!!! Nem mesmo os que trabalham na universidade têm traquejo para manusear o sistema..... quiçá passar orientações.

",PRU,"Crítica, Comparação",Negativo,Matrícula,,0,0,1,0,1,0,0,1,0
,28524,QUANDO COMEÇA O AJUSTE EM TEMPO REAL?,18/8/2011,"Professora Daniele, desde ontem tento fazer o ajuste de minha matrícula, mas o sistema informa QUE NÃO ESTÁ NO PERÍODO DE MATRÍCULA, preciso me matricular numa disciplina (ADMINISTRAÇÃO FINANCEIRA)  que possui vagas disponíveis, pois a turma é de 45 alunos e só possui 29 matriculados, o que devo fazer?",PRU,Crítica,Neutro,Matrícula,,0,0,1,0,0,0,0,0,1
